CustomerID,FirstName,LastName,Email,Phone,City,State,PostalCode,CarModel,CarMake,ModelYear,PurchaseDate,Dealer
CUST0159,Jamie,Rodriguez,jamie.rodriguez1@carsales.net,446-420-6781,New York,NY,46877,Coupe,BMW,2017,2023-03-22,AutoWorld
CUST0656,Alex,Rodriguez,alex.rodriguez1@autoclub.com,354-906-9444,San Jose,PA,23650,Hatchback,Audi,2021,2025-07-29,Highway Auto
CUST0692,Alex,Jones,alex.jones3@autoclub.com,396-292-5967,Houston,CA,74724,Coupe,Chevrolet,2015,2025-08-26,Metro Vehicles
CUST0229,Taylor,Miller,taylor.miller@example.com,444-512-2916,Chicago,IL,28528,Hatchback,BMW,2018,2023-09-06,Prime Motors
CUST0140,Riley,Miller,riley.miller@example.com,871-539-5476,Los Angeles,IL,67272,Truck,Chevrolet,2024,2023-08-13,Highway Auto
CUST0508,Avery,Martinez,avery.martinez2@example.com,451-683-2279,Dallas,AZ,50959,Coupe,BMW,2019,2025-07-24,AutoWorld
CUST0432,Morgan,Johnson,morgan.johnson2@carsales.net,396-301-1521,San Jose,PA,60934,Convertible,BMW,2020,2023-02-10,Metro Vehicles
CUST0576,Avery,Miller,avery.miller2@autoclub.com,901-508-5447,Philadelphia,NY,80047,SUV,Toyota,2019,2023-11-20,Prime Motors
CUST0148,Casey,Miller,casey.miller@example.com,763-755-5757,Phoenix,CA,93584,Convertible,Honda,2012,2023-10-31,AutoWorld
CUST0529,Peyton,Davis,peyton.davis@example.com,753-858-6041,San Diego,AZ,68891,Coupe,Toyota,2010,2025-08-26,City Cars
CUST0210,Riley,Brown,riley.brown@example.com,284-474-3526,San Antonio,PA,93086,Coupe,Ford,2012,2023-09-04,AutoWorld
CUST0719,Riley,Rodriguez,riley.rodriguez2@example.com,337-969-2376,Phoenix,TX,78002,Convertible,Toyota,2015,2024-07-26,Highway Auto
CUST0758,Alex,Smith,alex.smith1@autoclub.com,703-614-7812,San Antonio,PA,58908,Coupe,Tesla,2016,2023-02-11,Metro Vehicles
CUST0524,Riley,Garcia,riley.garcia4@example.com,709-352-1014,New York,PA,61181,Truck,Ford,2014,2025-01-03,Highway Auto
CUST0691,Quinn,Miller,quinn.miller1@carsales.net,381-986-1138,Los Angeles,TX,58559,Hatchback,Toyota,2024,2024-10-10,Prime Motors
CUST0599,Jordan,Johnson,jordan.johnson2@autoclub.com,317-545-3781,New York,AZ,52744,Truck,Audi,2010,2023-04-11,Highway Auto
CUST0759,Jordan,Davis,jordan.davis@example.com,327-594-3660,Houston,TX,43457,Convertible,Tesla,2022,2023-11-27,Highway Auto
CUST0125,Taylor,Rodriguez,taylor.rodriguez@example.com,861-886-7937,Dallas,IL,12389,SUV,Honda,2015,2024-02-16,City Cars
CUST0063,Jamie,Martinez,jamie.martinez@mail.com,994-735-7232,San Diego,TX,48974,Coupe,BMW,2023,2023-06-15,Metro Vehicles
CUST0340,Peyton,Rodriguez,peyton.rodriguez@mail.com,908-792-3845,Chicago,NY,60778,Convertible,Chevrolet,2020,2024-01-20,Highway Auto
CUST0708,Quinn,Miller,quinn.miller2@autoclub.com,830-506-7859,Philadelphia,CA,23742,Hatchback,Honda,2017,2025-08-15,AutoWorld
CUST0494,Casey,Miller,casey.miller1@carsales.net,699-230-2070,San Diego,NY,56064,SUV,Ford,2017,2023-04-10,City Cars
CUST0023,Morgan,Davis,morgan.davis3@autoclub.com,779-262-4116,San Jose,NY,64948,Coupe,Ford,2020,2022-12-05,Prime Motors
CUST0609,Taylor,Smith,taylor.smith3@autoclub.com,484-874-3883,New York,PA,73680,Sedan,Audi,2022,2025-09-30,AutoWorld
CUST0342,Casey,Rodriguez,casey.rodriguez1@mail.com,405-414-5760,Philadelphia,PA,27389,Convertible,BMW,2021,2024-11-10,City Cars
CUST0110,Peyton,Martinez,peyton.martinez@carsales.net,624-479-4531,Dallas,NY,55242,Coupe,Tesla,2016,2025-03-27,Metro Vehicles
CUST0666,Jamie,Rodriguez,jamie.rodriguez3@example.com,949-261-7110,Phoenix,PA,76518,Sedan,Audi,2015,2025-03-01,AutoWorld
CUST0059,Jordan,Rodriguez,jordan.rodriguez1@mail.com,564-424-5582,New York,PA,87278,Convertible,Ford,2022,2022-12-01,AutoWorld
CUST0277,Quinn,Smith,quinn.smith3@autoclub.com,781-777-3328,San Jose,CA,74517,SUV,Chevrolet,2018,2024-02-16,AutoWorld
CUST0057,Peyton,Smith,peyton.smith1@example.com,501-426-7625,Houston,IL,97026,Hatchback,BMW,2019,2023-10-16,Metro Vehicles
CUST0087,Riley,Brown,riley.brown@autoclub.com,424-851-4115,San Jose,IL,98835,Truck,Toyota,2022,2025-02-02,AutoWorld
CUST0056,Quinn,Jones,quinn.jones@example.com,729-395-2402,Houston,PA,63271,Truck,Chevrolet,2017,2024-07-05,Highway Auto
CUST0531,Peyton,Smith,peyton.smith1@carsales.net,833-246-4976,Chicago,NY,32577,Coupe,Audi,2020,2025-07-30,AutoWorld
CUST0782,Alex,Miller,alex.miller4@mail.com,933-415-4687,New York,CA,73898,Coupe,Audi,2021,2023-08-30,Prime Motors
CUST0474,Quinn,Martinez,quinn.martinez1@mail.com,666-967-6901,New York,NY,49229,Hatchback,Audi,2015,2023-10-17,AutoWorld
CUST0007,Morgan,Smith,morgan.smith@autoclub.com,610-474-2084,Houston,AZ,51245,Hatchback,Tesla,2013,2023-01-22,Highway Auto
CUST0687,Avery,Martinez,avery.martinez4@example.com,507-291-7476,Los Angeles,CA,82938,SUV,BMW,2014,2023-06-09,Metro Vehicles
CUST0413,Avery,Williams,avery.williams@carsales.net,846-966-8126,Dallas,PA,93824,Coupe,Chevrolet,2018,2024-02-14,Metro Vehicles
CUST0301,Jordan,Jones,jordan.jones2@carsales.net,338-999-9589,San Jose,NY,32772,Sedan,Honda,2013,2024-09-24,AutoWorld
CUST0090,Morgan,Davis,morgan.davis6@carsales.net,502-365-2116,Philadelphia,AZ,26199,Truck,Tesla,2017,2023-10-17,City Cars
CUST0580,Riley,Williams,riley.williams@mail.com,333-280-7960,Los Angeles,NY,12464,Hatchback,Toyota,2022,2023-02-22,Prime Motors
CUST0557,Taylor,Garcia,taylor.garcia1@autoclub.com,630-654-1351,Phoenix,CA,18250,Convertible,Tesla,2010,2024-07-22,City Cars
CUST0131,Taylor,Davis,taylor.davis@example.com,427-661-6727,New York,TX,16980,Coupe,Honda,2016,2023-01-16,Highway Auto
CUST0383,Alex,Martinez,alex.martinez1@example.com,732-207-7144,Houston,PA,51405,Sedan,Honda,2016,2023-10-30,Highway Auto
CUST0525,Quinn,Smith,quinn.smith2@carsales.net,689-646-7617,Los Angeles,AZ,39602,Truck,Audi,2010,2023-09-14,Highway Auto
CUST0595,Taylor,Garcia,taylor.garcia@carsales.net,337-519-7374,San Diego,NY,84560,Truck,BMW,2020,2023-02-09,Metro Vehicles
CUST0379,Peyton,Martinez,peyton.martinez7@carsales.net,393-612-3894,Chicago,NY,12170,Convertible,Tesla,2013,2022-12-05,Highway Auto
CUST0630,Alex,Brown,alex.brown1@mail.com,255-435-4000,New York,TX,44108,Hatchback,Toyota,2012,2023-03-29,Highway Auto
CUST0144,Casey,Rodriguez,casey.rodriguez@mail.com,231-346-8179,New York,CA,18812,Coupe,Chevrolet,2013,2023-10-21,Metro Vehicles
CUST0774,Alex,Williams,alex.williams3@carsales.net,289-508-9990,San Diego,CA,68495,Truck,BMW,2011,2023-02-26,Prime Motors
CUST0091,Quinn,Davis,quinn.davis@autoclub.com,310-891-4830,San Diego,NY,91205,Convertible,Honda,2024,2024-01-08,AutoWorld
CUST0786,Alex,Johnson,alex.johnson3@autoclub.com,685-383-1859,Los Angeles,AZ,95209,SUV,Tesla,2015,2023-06-05,Highway Auto
CUST0028,Riley,Smith,riley.smith@example.com,541-989-3143,Phoenix,CA,67912,Convertible,Toyota,2018,2023-06-18,AutoWorld
CUST0573,Quinn,Garcia,quinn.garcia1@carsales.net,464-843-8799,Los Angeles,IL,77177,Coupe,Honda,2021,2025-10-05,Metro Vehicles
CUST0029,Jordan,Williams,jordan.williams@example.com,578-796-3426,San Antonio,CA,15482,Sedan,Ford,2014,2023-10-25,Prime Motors
CUST0421,Alex,Jones,alex.jones@carsales.net,273-756-8702,Chicago,CA,42778,Sedan,Toyota,2023,2023-09-20,Prime Motors
CUST0478,Riley,Brown,riley.brown3@example.com,321-224-8616,Los Angeles,PA,37175,Hatchback,Toyota,2022,2023-07-14,City Cars
CUST0438,Jamie,Davis,jamie.davis@autoclub.com,823-446-9939,Houston,TX,82120,Coupe,Chevrolet,2024,2024-06-07,Highway Auto
CUST0480,Alex,Johnson,alex.johnson@autoclub.com,549-605-1477,Chicago,CA,53321,Truck,Chevrolet,2023,2023-12-18,Highway Auto
CUST0367,Jordan,Johnson,jordan.johnson@example.com,719-846-1511,San Jose,AZ,63101,Sedan,BMW,2022,2024-08-31,City Cars
CUST0730,Jamie,Jones,jamie.jones2@mail.com,438-498-9591,Los Angeles,TX,17530,Sedan,Honda,2015,2022-12-14,City Cars
CUST0516,Jamie,Miller,jamie.miller@example.com,299-744-6797,San Antonio,AZ,95467,Coupe,Ford,2023,2024-04-30,City Cars
CUST0321,Morgan,Smith,morgan.smith2@autoclub.com,630-877-2654,Dallas,IL,91631,Hatchback,Audi,2019,2025-02-02,AutoWorld
CUST0711,Casey,Smith,casey.smith2@example.com,403-402-5654,Chicago,CA,44340,Coupe,Audi,2021,2024-11-18,Metro Vehicles
CUST0453,Jamie,Brown,jamie.brown1@carsales.net,720-926-2631,Philadelphia,TX,88263,SUV,Honda,2018,2025-05-13,Metro Vehicles
CUST0142,Taylor,Rodriguez,taylor.rodriguez@autoclub.com,528-305-2311,Philadelphia,PA,48750,Convertible,Tesla,2014,2023-05-11,Highway Auto
CUST0099,Peyton,Miller,peyton.miller@example.com,662-715-4629,San Jose,NY,96363,Hatchback,Tesla,2018,2024-03-02,AutoWorld
CUST0448,Casey,Miller,casey.miller@mail.com,528-552-1396,Phoenix,CA,55838,Convertible,Honda,2019,2023-05-19,Highway Auto
CUST0385,Peyton,Williams,peyton.williams1@autoclub.com,772-768-8925,Phoenix,IL,85713,Truck,Honda,2015,2023-08-17,AutoWorld
CUST0188,Morgan,Garcia,morgan.garcia1@autoclub.com,358-482-4088,Los Angeles,NY,96533,SUV,Honda,2016,2025-10-08,AutoWorld
CUST0559,Riley,Martinez,riley.martinez@mail.com,513-375-5259,Houston,TX,58745,SUV,Ford,2014,2025-08-05,City Cars
CUST0473,Alex,Miller,alex.miller@example.com,348-233-5889,Philadelphia,NY,16426,SUV,Honda,2011,2023-07-10,City Cars
CUST0644,Quinn,Jones,quinn.jones1@example.com,644-747-1293,New York,TX,25293,Truck,Chevrolet,2010,2024-11-23,Highway Auto
CUST0581,Jordan,Smith,jordan.smith2@example.com,680-321-5145,New York,NY,49537,Sedan,Audi,2020,2025-10-19,AutoWorld
CUST0088,Riley,Garcia,riley.garcia1@example.com,793-573-3153,Los Angeles,IL,52823,SUV,Honda,2021,2023-07-13,Prime Motors
CUST0143,Taylor,Garcia,taylor.garcia7@autoclub.com,290-395-7043,San Jose,TX,45986,Sedan,Tesla,2020,2025-07-15,Highway Auto
CUST0568,Jamie,Garcia,jamie.garcia1@autoclub.com,367-945-7944,San Antonio,CA,86962,SUV,Honda,2019,2025-05-17,City Cars
CUST0427,Peyton,Brown,peyton.brown@example.com,905-586-6868,Chicago,IL,15175,Convertible,Ford,2017,2023-05-28,Metro Vehicles
CUST0139,Alex,Jones,alex.jones@mail.com,244-404-1686,Philadelphia,IL,77552,Coupe,Toyota,2016,2023-03-16,Prime Motors
CUST0257,Taylor,Miller,taylor.miller@mail.com,461-991-2685,San Jose,PA,25117,Sedan,Toyota,2013,2023-01-02,AutoWorld
CUST0205,Peyton,Davis,peyton.davis@autoclub.com,779-297-9653,New York,CA,37710,Coupe,Toyota,2024,2023-03-12,AutoWorld
CUST0787,Morgan,Smith,morgan.smith3@example.com,446-606-9005,Phoenix,PA,88139,Truck,Audi,2012,2023-10-03,AutoWorld
CUST0700,Quinn,Garcia,quinn.garcia@example.com,840-657-3045,Los Angeles,NY,14370,Truck,Toyota,2016,2024-02-07,Prime Motors
CUST0143,Taylor,Garcia,taylor.garcia@autoclub.com,657-243-6776,San Jose,TX,45986,Sedan,Tesla,2020,2025-07-15,Highway Auto
CUST0593,Peyton,Garcia,peyton.garcia3@mail.com,500-877-9157,San Diego,AZ,44296,Convertible,BMW,2018,2023-12-07,AutoWorld
CUST0331,Jordan,Davis,jordan.davis1@mail.com,693-554-7305,Chicago,AZ,90335,Truck,Honda,2010,2025-10-17,Metro Vehicles
CUST0696,Riley,Johnson,riley.johnson1@carsales.net,707-570-9474,New York,PA,39431,Hatchback,BMW,2010,2024-04-19,Highway Auto
CUST0447,Morgan,Brown,morgan.brown3@example.com,472-995-8046,Philadelphia,PA,85499,Truck,Chevrolet,2011,2025-03-24,Highway Auto
CUST0578,Avery,Martinez,avery.martinez3@example.com,627-671-2251,Los Angeles,CA,12277,Coupe,Tesla,2017,2023-11-27,City Cars
CUST0178,Morgan,Smith,morgan.smith1@autoclub.com,592-441-8319,Phoenix,IL,49576,Coupe,Tesla,2019,2025-10-17,City Cars
CUST0319,Quinn,Rodriguez,quinn.rodriguez@mail.com,326-575-1612,San Antonio,PA,43526,Convertible,Toyota,2022,2022-11-10,Metro Vehicles
CUST0310,Avery,Garcia,avery.garcia@autoclub.com,719-507-3785,Dallas,CA,48506,SUV,Tesla,2011,2023-03-21,City Cars
CUST0268,Casey,Davis,casey.davis1@example.com,893-506-5262,Chicago,NY,63004,Convertible,Tesla,2023,2023-04-28,Metro Vehicles
CUST0101,Jordan,Williams,jordan.williams@autoclub.com,839-848-9984,Philadelphia,TX,88301,Hatchback,BMW,2018,2024-03-16,Metro Vehicles
CUST0409,Quinn,Rodriguez,quinn.rodriguez@carsales.net,623-371-4012,New York,CA,40753,Truck,Tesla,2020,2024-06-12,AutoWorld
CUST0433,Riley,Smith,riley.smith1@autoclub.com,426-820-2161,New York,CA,95950,Hatchback,Audi,2017,2025-05-30,AutoWorld
CUST0396,Peyton,Miller,peyton.miller2@autoclub.com,423-787-5408,Chicago,PA,99536,Hatchback,Tesla,2024,2024-10-16,Prime Motors
CUST0653,Quinn,Brown,quinn.brown3@autoclub.com,907-967-2412,San Diego,CA,32713,Convertible,Chevrolet,2013,2024-12-24,AutoWorld
CUST0695,Morgan,Smith,morgan.smith3@autoclub.com,897-773-8437,New York,TX,94012,Coupe,Chevrolet,2020,2025-07-26,Highway Auto
CUST0255,Avery,Rodriguez,avery.rodriguez@autoclub.com,370-580-3079,Phoenix,PA,25473,Coupe,Audi,2022,2025-09-10,Highway Auto
CUST0364,Casey,Martinez,casey.martinez1@autoclub.com,910-798-3496,San Jose,AZ,57774,Hatchback,Honda,2022,2024-02-01,AutoWorld
CUST0485,Casey,Smith,casey.smith@mail.com,294-654-9290,New York,TX,75543,Coupe,Chevrolet,2012,2024-10-16,Metro Vehicles
CUST0033,Jordan,Jones,jordan.jones@autoclub.com,856-721-7548,Dallas,IL,13617,SUV,BMW,2011,2024-05-24,City Cars
CUST0225,Taylor,Rodriguez,taylor.rodriguez@mail.com,538-773-7985,San Diego,CA,63090,SUV,Tesla,2020,2024-10-28,Highway Auto
CUST0298,Taylor,Martinez,taylor.martinez3@carsales.net,239-605-6431,Houston,NY,72287,Coupe,Toyota,2024,2024-05-08,City Cars
CUST0083,Jamie,Martinez,jamie.martinez1@mail.com,374-379-2293,San Jose,TX,91226,Hatchback,BMW,2020,2024-07-04,Prime Motors
CUST0600,Quinn,Rodriguez,quinn.rodriguez1@carsales.net,473-220-8695,San Jose,NY,51486,Coupe,BMW,2016,2023-09-02,AutoWorld
CUST0443,Morgan,Martinez,morgan.martinez@example.com,849-996-7266,New York,IL,78731,Convertible,BMW,2010,2024-01-26,Prime Motors
